Image_ID,Perturbed_Data_Type,Byte_Index,Bit_Position,Initial_Value,Final_Classification
5004,F5_weights,39843,5,1,4
5005,C3_kernels,1928,2,1,1
5006,C3_kernels,1951,0,0,0
5007,F7_weights,5,6,0,6
5008,F5_weights,1174,6,0,0
5009,F7_weights,2,1,1,9
5010,C3_kernels,264,2,0,6
5011,F7_weights,97,6,1,8
5012,F5_weights,27474,0,0,6
5013,C1_kernels,130,5,1,1
5014,F6_weights,7468,6,0,1
5015,F6_weights,7002,4,0,9
5016,F6_weights,6729,6,1,8
5017,C1_kernels,77,4,0,9
5018,F5_weights,2387,0,1,2
5019,F5_weights,34346,6,0,3
5020,C1_kernels,127,1,1,5
5021,F6_weights,2761,3,0,5
5022,C1_kernels,77,1,0,9
5023,C3_kernels,1990,5,0,4
5024,F7_weights,214,3,1,2
5025,C3_kernels,2077,6,1,1
5026,F6_weights,2051,4,0,9
5027,F5_weights,18722,0,0,4
5028,C3_kernels,2226,1,0,3
5029,F6_weights,7033,1,0,9
5030,F5_weights,47574,2,1,6
5031,F7_weights,320,7,1,0
5032,C1_kernels,13,4,0,4
5033,C3_kernels,1063,3,1,0
5034,F6_weights,6273,3,1,6
5035,F6_weights,4682,7,0,0
5036,F6_weights,2052,6,1,1
5037,C3_kernels,16,5,0,2
5038,F7_weights,656,1,0,3
5039,F5_weights,45603,0,0,4
5040,F7_weights,259,2,1,7
5041,F6_weights,1559,2,1,8
5042,C3_kernels,1220,5,0,9
5043,C1_kernels,28,0,0,0
5044,F6_weights,7063,2,0,1
5045,C3_kernels,334,3,0,2
5046,F7_weights,198,2,0,3
5047,C1_kernels,122,4,0,4
5048,F7_weights,506,4,0,7
5049,F7_weights,234,7,1,8
5050,F6_weights,2921,7,1,9
5051,C1_kernels,73,0,1,0
5052,F6_weights,4973,2,1,1
5053,F7_weights,193,1,0,2
5054,C1_kernels,109,0,1,3
5055,F5_weights,46093,4,1,4
5056,C3_kernels,2325,3,1,5
5057,C1_kernels,13,6,0,6
5058,F6_weights,6103,2,0,7
5059,F7_weights,635,7,0,8
5060,F5_weights,44251,5,1,9
5061,C3_kernels,1260,7,0,8
5062,F5_weights,21999,2,0,3
5063,C3_kernels,717,1,0,4
5064,F5_weights,26689,2,0,7
5065,C1_kernels,139,7,0,8
5066,C1_kernels,59,7,1,6
5067,C1_kernels,19,3,1,3
5068,F5_weights,39010,2,1,4
5069,F7_weights,63,2,1,0
5070,F5_weights,41984,6,0,9
5071,F7_weights,294,5,1,7
5072,F6_weights,1661,4,0,1
5073,C1_kernels,50,0,1,9
5074,C1_kernels,20,5,1,3
5075,F5_weights,223,0,0,8
5076,F5_weights,27530,3,0,4
5077,F7_weights,767,6,1,7
5078,C1_kernels,32,4,0,5
5079,F6_weights,512,5,0,0
5080,C3_kernels,336,2,1,9
5081,F6_weights,6975,2,1,1
5082,F5_weights,25789,1,1,4
5083,C1_kernels,83,0,0,5
5084,C3_kernels,799,4,1,4
5085,F5_weights,20147,1,1,6
5086,C3_kernels,242,1,0,2
5087,C3_kernels,1819,7,0,0
5088,C3_kernels,1556,3,1,6
5089,C1_kernels,50,6,1,2
5090,F7_weights,629,7,1,1
5091,C1_kernels,90,4,1,1
5092,C3_kernels,661,6,1,1
5093,C1_kernels,83,0,0,1
5094,C3_kernels,613,3,0,7
5095,C1_kernels,116,7,0,2
5096,F6_weights,7364,0,0,4
5097,C1_kernels,147,7,0,7
5098,F5_weights,47747,2,1,5
5099,C1_kernels,17,6,0,2
5100,F6_weights,6048,7,0,9
5101,C1_kernels,51,1,0,4
5102,F7_weights,440,7,1,5
5103,F7_weights,665,6,0,8
5104,F5_weights,14423,0,1,4
5105,C3_kernels,583,4,0,2
5106,F7_weights,701,2,1,9
5107,C3_kernels,2223,3,0,7
5108,C3_kernels,526,2,0,0
5109,C3_kernels,989,3,0,0
5110,C3_kernels,2033,2,0,7
5111,F6_weights,6175,1,1,5
5112,F5_weights,7235,7,0,1
5113,C1_kernels,5,1,1,1
5114,C1_kernels,20,5,1,7
5115,F5_weights,29329,3,1,6
5116,F5_weights,13169,0,1,6
5117,C3_kernels,712,7,0,6
5118,F7_weights,570,2,0,8
5119,F7_weights,745,3,1,2
5120,C3_kernels,2369,0,1,2
5121,C3_kernels,2288,0,0,7
5122,C3_kernels,987,1,0,7
5123,C1_kernels,147,5,0,4
5124,F7_weights,684,1,1,0
5125,F5_weights,9714,0,0,2
5126,F6_weights,2553,3,1,4
5127,F6_weights,9471,6,0,2
5128,F6_weights,1488,4,0,1
5129,F7_weights,102,4,1,8
5130,C3_kernels,635,7,1,9
5131,F5_weights,30849,1,0,6
5132,C1_kernels,92,2,1,1
5133,F5_weights,30761,5,1,0
5134,F7_weights,602,7,0,5
5135,F6_weights,8316,4,1,9
5136,F5_weights,21292,1,0,6
5137,F7_weights,12,1,0,9
5138,C1_kernels,6,2,1,8
5139,F7_weights,355,5,1,0
5140,F7_weights,804,0,0,5
5141,F5_weights,15930,7,0,0
5142,F5_weights,1213,1,1,8
5143,F5_weights,47862,3,0,3
5144,F5_weights,16994,4,0,9
5145,F5_weights,22937,2,1,6
5146,F7_weights,335,7,1,3
5147,F7_weights,631,4,1,0
5148,C3_kernels,1146,3,0,1
5149,C3_kernels,1518,2,1,2
5150,C1_kernels,149,1,0,3
5151,F5_weights,14617,0,1,4
5152,F5_weights,16510,7,0,5
5153,F5_weights,34112,6,1,6
5154,F6_weights,412,7,1,7
5155,F5_weights,39776,5,1,0
5156,C3_kernels,385,1,0,1
5157,F5_weights,18385,1,0,2
5158,F5_weights,13443,0,1,3
5159,F7_weights,262,6,1,4
5160,F6_weights,7878,6,1,5
5161,F7_weights,832,2,0,6
5162,C1_kernels,22,3,1,7
5163,F7_weights,159,3,0,8
5164,F5_weights,14447,6,0,9
5165,F6_weights,39,4,0,0
5166,F6_weights,5138,2,0,1
5167,F5_weights,43545,5,0,2
5168,C1_kernels,139,2,1,3
5169,F7_weights,800,2,1,4
5170,C1_kernels,57,3,0,5
5171,F6_weights,5668,6,0,6
5172,F6_weights,3713,5,1,7
5173,F7_weights,140,1,1,8
5174,F7_weights,237,0,0,5
5175,F6_weights,9880,4,0,4
5176,C1_kernels,63,2,1,8
5177,C1_kernels,26,1,1,7
5178,C3_kernels,1744,1,1,4
5179,F7_weights,685,5,0,7
5180,F5_weights,36935,4,0,7
5181,F6_weights,9631,2,0,3
5182,C3_kernels,392,4,1,9
5183,F6_weights,1385,5,1,8
5184,C3_kernels,210,5,0,8
5185,C3_kernels,1974,0,1,3
5186,F5_weights,16257,0,0,1
5187,C1_kernels,47,3,1,5
5188,F6_weights,1593,4,1,8
5189,F7_weights,773,6,0,2
5190,C1_kernels,21,1,1,7
5191,F7_weights,304,5,0,4
5192,C1_kernels,33,5,1,2
5193,F7_weights,460,6,0,1
5194,F5_weights,12045,6,1,5
5195,F7_weights,735,1,0,4
5196,F5_weights,7882,7,1,5
5197,F6_weights,2860,3,0,5
5198,F5_weights,40340,0,1,8
5199,C1_kernels,26,4,0,6
5200,F6_weights,5827,3,0,4
5201,C3_kernels,1560,6,0,9
5202,C1_kernels,83,1,1,4
5203,C3_kernels,724,6,1,7
5204,F7_weights,480,0,0,8
5205,C3_kernels,1991,4,0,7
5206,C1_kernels,11,2,0,5
5207,F5_weights,10788,5,1,5
5208,C3_kernels,520,2,1,1
5209,F6_weights,281,1,0,8
5210,F7_weights,28,0,0,9
5211,F5_weights,40676,4,1,1
5212,C1_kernels,3,3,1,3
5213,F5_weights,42266,5,0,6
5214,C1_kernels,124,2,1,3
5215,F5_weights,12590,0,0,3
5216,F6_weights,258,1,1,2
5217,F5_weights,6036,4,1,2
5218,F5_weights,11200,3,0,6
5219,F7_weights,277,6,0,9
5220,C1_kernels,31,3,1,9
5221,F7_weights,391,7,1,6
5222,F5_weights,25200,0,0,5
5223,C3_kernels,2306,5,1,5
5224,F7_weights,39,6,1,3
5225,C1_kernels,91,5,0,3
5226,C3_kernels,716,2,0,8
5227,C3_kernels,91,0,1,1
5228,F7_weights,604,2,1,6
5229,F6_weights,6592,5,0,5
5230,F5_weights,6560,2,1,6
5231,F5_weights,4866,3,1,8
5232,C3_kernels,1238,1,0,1
5233,F5_weights,21842,5,1,9
5234,F6_weights,10069,7,0,7
5235,F5_weights,37333,4,0,6
5236,C3_kernels,2005,0,0,8
5237,F6_weights,8093,2,1,3
5238,F6_weights,2342,5,0,7
5239,C1_kernels,147,3,1,4
5240,C3_kernels,259,3,0,7
5241,F7_weights,593,1,1,0
5242,F5_weights,36874,0,0,9
5243,C1_kernels,84,0,0,0
5244,F6_weights,7259,6,1,0
5245,C3_kernels,814,7,1,3
5246,F7_weights,123,5,1,7
5247,C1_kernels,41,3,0,9
5248,F7_weights,566,7,0,3
5249,F6_weights,122,7,0,0
5250,F7_weights,108,2,1,2
5251,F5_weights,10754,6,1,0
5252,F5_weights,44078,4,0,1
5253,C1_kernels,55,2,1,0
5254,F7_weights,421,3,1,1
5255,F6_weights,1806,5,0,0
5256,F7_weights,613,6,1,4
5257,F5_weights,8849,2,1,0
5258,F6_weights,4456,5,0,1
5259,C1_kernels,102,6,0,0
5260,C1_kernels,98,3,0,4
5261,F7_weights,51,6,0,7
5262,F6_weights,5536,1,1,9
5263,F5_weights,37158,2,1,6
5264,C3_kernels,626,2,1,2
5265,F6_weights,166,2,0,6
5266,F5_weights,43510,2,1,2
5267,F6_weights,4013,2,1,2
5268,F7_weights,475,2,0,9
5269,C3_kernels,1620,2,0,9
5270,F6_weights,7824,6,1,0
5271,F6_weights,8211,4,1,1
5272,F6_weights,6125,6,1,2
5273,C3_kernels,1999,4,0,3
5274,C1_kernels,2,4,0,4
5275,C3_kernels,2337,5,0,5
5276,C3_kernels,2007,6,0,6
5277,F5_weights,19060,4,1,7
5278,C3_kernels,985,1,1,8
5279,C1_kernels,81,4,0,9
5280,F5_weights,10533,6,0,0
5281,F6_weights,7542,0,0,1
5282,C3_kernels,2324,5,1,2
5283,F7_weights,201,4,0,3
5284,F6_weights,1403,0,1,4
5285,C1_kernels,99,1,1,5
5286,F7_weights,615,3,1,6
5287,C3_kernels,1027,7,1,7
5288,C1_kernels,97,5,1,8
5289,F7_weights,473,2,0,9
5290,F7_weights,441,6,0,0
5291,C3_kernels,1358,6,1,1
5292,F5_weights,46455,5,1,2
5293,F7_weights,185,4,1,3
5294,F7_weights,604,5,1,4
5295,F6_weights,4254,2,1,5
5296,C1_kernels,32,0,1,6
5297,F6_weights,3653,2,0,7
5298,F7_weights,367,0,1,8
5299,F7_weights,59,4,0,9
5300,C3_kernels,1967,0,0,8
5301,C3_kernels,1957,3,0,0
5302,C1_kernels,148,5,1,5
5303,C1_kernels,76,6,0,6
5304,F6_weights,4665,6,1,6
5305,F5_weights,35729,4,1,0
5306,C3_kernels,1094,5,1,8
5307,C1_kernels,148,5,1,0
5308,F7_weights,401,7,0,2
5309,F5_weights,44927,3,0,3
5310,F6_weights,7021,7,0,7
5311,C1_kernels,57,3,0,9
5312,F7_weights,204,0,0,4
5313,F5_weights,5288,2,0,7
5314,F5_weights,46740,4,0,1
5315,F7_weights,183,2,0,9
5316,F6_weights,9997,0,1,1
5317,F5_weights,32686,4,0,7
5318,C1_kernels,115,5,1,1
5319,F6_weights,5302,0,0,4
5320,F6_weights,9879,1,0,0
5321,F7_weights,424,7,1,0
5322,F5_weights,8782,7,1,4
5323,C3_kernels,582,7,1,1
5324,C1_kernels,70,4,1,7
5325,F5_weights,7155,3,0,5
5326,F7_weights,407,5,0,7
5327,F5_weights,25027,0,0,1
5328,C1_kernels,92,5,0,3
5329,F7_weights,485,7,0,3
5330,C1_kernels,89,2,1,3
5331,F6_weights,7183,3,0,6
5332,F6_weights,2953,1,0,6
5333,F7_weights,687,5,1,9
5334,C3_kernels,1866,6,1,7
5335,C3_kernels,200,7,0,4
5336,F6_weights,7013,1,0,3
5337,F7_weights,505,1,0,0
5338,F7_weights,652,2,1,2
5339,F5_weights,15863,4,0,5
5340,C3_kernels,1226,6,0,2
5341,C1_kernels,4,0,0,6
5342,C1_kernels,143,3,1,0
5343,C1_kernels,61,2,1,8
5344,F5_weights,19308,2,0,9
5345,C1_kernels,107,7,0,4
5346,F6_weights,9478,0,1,3
5347,C1_kernels,2,5,0,5
5348,F6_weights,6179,0,1,4
5349,F7_weights,36,3,1,8
5350,C3_kernels,769,3,0,1
5351,C3_kernels,20,7,0,5
5352,F5_weights,29306,3,0,9
5353,F6_weights,3724,1,0,0
5354,C3_kernels,83,4,1,6
5355,C1_kernels,28,6,0,4
5356,F6_weights,4839,5,0,3
5357,C1_kernels,122,6,1,6
5358,F7_weights,241,7,1,3
5359,F5_weights,21870,7,1,3
5360,F6_weights,1795,0,0,8
5361,F5_weights,42516,7,1,1
5362,F7_weights,399,4,1,4
5363,F7_weights,249,4,1,7
5364,F6_weights,5281,1,1,5
5365,F7_weights,592,1,1,7
5366,C1_kernels,39,1,1,2
5367,C3_kernels,644,7,1,2
5368,F6_weights,6068,0,1,0
5369,F7_weights,525,1,0,0
5370,F7_weights,636,2,0,1
5371,F6_weights,3876,0,0,7
5372,F6_weights,1387,7,1,7
5373,C1_kernels,107,1,0,9
5374,F7_weights,629,1,0,5
5375,F6_weights,4595,6,1,9
5376,F7_weights,382,6,0,8
5377,C3_kernels,1853,7,1,9
5378,F5_weights,8938,4,0,6
5379,F7_weights,360,7,0,8
5380,C1_kernels,116,7,0,8
5381,F5_weights,39387,5,1,2
5382,F6_weights,8532,3,0,3
5383,C1_kernels,26,7,0,6
5384,F6_weights,4290,6,0,1
5385,F7_weights,516,5,1,2
5386,C1_kernels,135,3,1,9
5387,C3_kernels,242,7,0,8
5388,F5_weights,37567,2,1,9
5389,F6_weights,6423,5,0,5
5390,C1_kernels,111,1,0,2
5391,C1_kernels,33,7,1,6
5392,C1_kernels,30,4,0,2
5393,C3_kernels,1242,6,0,4
5394,C1_kernels,81,0,0,8
5395,F5_weights,17269,0,0,4
5396,C3_kernels,999,1,1,6
5397,F7_weights,758,3,1,5
5398,F6_weights,8100,6,1,0
5399,F6_weights,6782,7,1,1
5400,F5_weights,19603,5,1,5
5401,F6_weights,4944,4,1,6
5402,C3_kernels,198,1,1,7
5403,C3_kernels,781,4,0,8
5404,F7_weights,581,6,0,9
5405,C3_kernels,1072,4,1,0
5406,C1_kernels,113,4,1,1
5407,C3_kernels,2334,6,0,2
5408,F5_weights,4036,4,1,3
5409,C3_kernels,2104,0,1,4
5410,C1_kernels,43,1,0,5
5411,F5_weights,23269,1,0,6
5412,C3_kernels,976,3,1,7
5413,F7_weights,12,2,1,8
5414,F6_weights,2287,5,1,9
5415,F6_weights,1749,7,1,0
5416,C3_kernels,1578,0,0,1
5417,F7_weights,443,3,0,2
5418,C3_kernels,1574,5,1,3
5419,C3_kernels,2366,0,0,4
5420,F6_weights,590,4,1,5
5421,F7_weights,408,3,0,6
5422,F6_weights,9967,0,1,7
5423,F6_weights,6450,4,0,8
5424,F6_weights,3340,6,1,9
5425,C1_kernels,95,6,0,7
5426,C1_kernels,10,3,1,4
5427,F6_weights,2865,1,1,2
5428,F7_weights,155,7,0,0
5429,C1_kernels,45,1,0,9
5430,C3_kernels,650,4,1,0
5431,F5_weights,37710,7,0,1
5432,F5_weights,41963,0,1,5
5433,F6_weights,7366,6,0,8
5434,F7_weights,40,3,0,8
5435,C3_kernels,484,1,0,0
5436,F6_weights,7463,6,1,2
5437,F7_weights,678,3,1,7
5438,F6_weights,9017,4,1,8
5439,C3_kernels,2118,0,0,4
5440,F7_weights,409,4,0,4
5441,C3_kernels,1387,2,0,6
5442,C1_kernels,22,2,1,1
5443,C3_kernels,410,4,0,0
5444,C3_kernels,1168,5,1,4
5445,C1_kernels,54,5,1,5
5446,F7_weights,160,1,0,3
5447,F6_weights,1773,6,1,9
5448,F6_weights,2961,4,1,4
5449,F5_weights,24421,6,0,2
5450,F5_weights,44420,6,1,0
5451,F5_weights,23217,0,1,5
5452,C1_kernels,10,6,1,0
5453,F5_weights,6763,7,1,1
5454,F5_weights,37932,4,1,3
5455,C3_kernels,2137,0,0,2
5456,C3_kernels,1976,7,0,9
5457,C1_kernels,115,2,0,1
5458,F7_weights,635,2,1,6
5459,F6_weights,8030,4,1,0
5460,F6_weights,2647,0,0,1
5461,F5_weights,12003,7,1,1
5462,C1_kernels,94,5,1,8
5463,C3_kernels,1516,0,0,0
5464,F5_weights,17541,4,0,4
5465,F7_weights,766,3,0,7
5466,F7_weights,458,7,1,7
5467,F7_weights,223,6,0,6
5468,C1_kernels,116,2,1,3
5469,C3_kernels,536,2,0,6
5470,C1_kernels,115,1,1,0
5471,F7_weights,360,1,1,7
5472,C3_kernels,1286,5,0,3
5473,F7_weights,726,7,1,5
5474,C3_kernels,680,1,1,4
5475,F7_weights,638,4,1,2
5476,C1_kernels,149,7,1,4
5477,C3_kernels,1432,4,0,1
5478,F6_weights,9486,7,0,8
5479,F6_weights,5735,3,1,3
5480,F7_weights,274,3,0,5
5481,C1_kernels,57,6,0,6
5482,F7_weights,310,1,0,7
5483,F5_weights,5163,3,0,0
5484,C1_kernels,18,2,0,6
5485,F6_weights,1414,4,0,7
5486,C3_kernels,961,5,1,1
5487,F7_weights,165,3,1,2
5488,C3_kernels,2296,1,1,5
5489,F5_weights,15493,0,1,8
5490,F7_weights,822,5,0,1
5491,C1_kernels,119,6,0,9
5492,F7_weights,725,1,1,3
5493,C1_kernels,139,4,1,8
5494,F5_weights,7242,1,1,2
5495,C3_kernels,160,2,0,8
5496,F7_weights,438,7,1,7
5497,F7_weights,281,0,0,6
5498,C3_kernels,1861,5,1,7
5499,F7_weights,586,2,0,1
5500,F7_weights,524,7,1,4
5501,C1_kernels,132,3,1,6
5502,F5_weights,45178,5,1,2
5503,F6_weights,3169,1,0,9
5504,C1_kernels,96,2,0,3
5505,F5_weights,23895,7,1,0
5506,F7_weights,809,4,0,1
5507,C3_kernels,1639,4,1,2
5508,F7_weights,621,3,0,3
5509,C3_kernels,876,4,1,4
5510,F5_weights,38101,1,1,5
5511,C3_kernels,1349,5,0,6
5512,C1_kernels,19,1,0,7
5513,F6_weights,9429,4,1,0
5514,F5_weights,31663,6,1,1
5515,F6_weights,26,6,0,2
5516,F6_weights,4724,6,0,3
5517,F5_weights,8949,4,1,4
5518,C1_kernels,44,4,1,5
5519,F7_weights,480,4,1,0
5520,F5_weights,18110,0,1,1
5521,F7_weights,487,6,1,2
5522,F7_weights,331,6,1,8
5523,C3_kernels,442,3,1,9
5524,F7_weights,615,7,0,1
5525,C1_kernels,89,4,1,4
5526,C1_kernels,10,7,1,0
5527,F7_weights,577,4,1,9
5528,C1_kernels,63,3,1,5
5529,C1_kernels,101,4,0,0
5530,C3_kernels,39,4,1,8
5531,F5_weights,47125,5,0,0
5532,C3_kernels,1295,4,1,7
5533,C3_kernels,805,3,1,7
5534,F6_weights,6155,2,0,1
5535,F7_weights,143,3,1,1
5536,F5_weights,15387,2,1,2
5537,C1_kernels,61,7,0,9
5538,C3_kernels,255,4,1,3
5539,F5_weights,47541,0,1,6
5540,C1_kernels,21,2,1,7
5541,C1_kernels,125,1,0,2
5542,F7_weights,60,5,1,3
5543,F7_weights,576,4,1,8
5544,F5_weights,15093,3,1,1
5545,F7_weights,372,0,1,2
5546,F7_weights,256,1,0,9
5547,F7_weights,134,3,0,8
5548,C3_kernels,603,6,1,8
5549,F7_weights,361,6,0,7
5550,F6_weights,2452,1,0,1
5551,F6_weights,8907,2,1,7
5552,C1_kernels,43,6,1,1
5553,C3_kernels,1614,5,0,1
5554,C1_kernels,144,3,0,0
5555,C3_kernels,1853,5,1,3
5556,C3_kernels,682,1,0,4
5557,C1_kernels,145,7,0,2
5558,F6_weights,1070,6,0,6
5559,C3_kernels,1130,2,0,4
5560,C1_kernels,73,1,1,7
5561,C3_kernels,2127,5,1,4
5562,C3_kernels,748,4,1,2
5563,C1_kernels,21,7,1,7
5564,F6_weights,1053,3,0,4
5565,C1_kernels,19,6,0,9
5566,C3_kernels,599,5,0,1
5567,F6_weights,2512,2,0,0
5568,C3_kernels,1675,7,0,6
5569,F6_weights,3770,4,0,8
5570,C3_kernels,2358,5,1,5
5571,F7_weights,338,2,0,5
5572,F5_weights,17532,0,0,5
5573,C3_kernels,1138,1,0,3
5574,C1_kernels,149,3,0,5
5575,F5_weights,13560,5,0,9
5576,F7_weights,744,1,1,7
5577,F7_weights,94,5,1,4
5578,F6_weights,3095,0,0,8
5579,C1_kernels,132,2,0,5
5580,F5_weights,19885,0,0,9
5581,F6_weights,5024,2,0,6
5582,C1_kernels,7,1,0,9
5583,F7_weights,689,0,0,3
5584,F5_weights,5154,4,1,0
5585,F6_weights,8817,5,0,3
5586,F6_weights,5828,2,0,8
5587,F5_weights,1843,2,1,9
5588,C3_kernels,2354,6,0,1
5589,C1_kernels,13,2,1,8
5590,F6_weights,9597,6,1,1
5591,F7_weights,362,7,0,6
5592,F6_weights,786,3,0,0
5593,C3_kernels,2066,7,0,0
5594,C3_kernels,1573,1,1,1
5595,F6_weights,961,4,1,2
5596,C3_kernels,57,2,1,3
5597,F6_weights,718,2,1,4
5598,C3_kernels,489,2,0,5
5599,F5_weights,15515,6,0,6
5600,F7_weights,185,2,1,7
5601,C1_kernels,85,7,1,8
5602,F5_weights,15251,0,0,9
5603,C3_kernels,2240,7,1,0
5604,C1_kernels,100,2,1,1
5605,C1_kernels,43,3,0,2
5606,F7_weights,159,0,0,3
5607,F7_weights,655,1,1,4
5608,F6_weights,4824,6,1,5
5609,C3_kernels,1122,3,1,6
5610,F6_weights,7037,0,1,7
5611,F5_weights,21167,0,0,8
5612,F7_weights,326,4,1,9
5613,C1_kernels,71,5,1,0
5614,F6_weights,2286,0,0,1
5615,C3_kernels,1548,1,1,2
5616,F7_weights,97,5,0,3
5617,C1_kernels,47,3,1,4
5618,F7_weights,385,4,0,5
5619,C1_kernels,83,4,0,6
5620,C1_kernels,64,2,1,7
5621,F5_weights,35212,5,1,8
5622,F6_weights,9124,7,1,9
5623,F7_weights,660,5,1,3
5624,F7_weights,212,0,0,5
5625,C1_kernels,45,3,1,3
5626,F7_weights,673,0,0,2
5627,F7_weights,2,2,0,9
5628,F7_weights,506,5,1,3
5629,C1_kernels,127,7,0,2
5630,F7_weights,743,0,1,1
5631,F7_weights,460,2,0,4
5632,F7_weights,442,6,0,5
5633,F6_weights,5310,6,1,5
5634,F6_weights,5960,4,0,8
5635,F5_weights,35146,2,0,3
5636,F7_weights,22,4,1,2
5637,F7_weights,680,2,0,1
5638,F7_weights,51,4,1,3
5639,C1_kernels,77,5,1,9
5640,C3_kernels,1422,4,1,7
5641,F6_weights,4245,5,1,2
5642,F7_weights,434,5,0,4
5643,F6_weights,1474,4,1,2
5644,F5_weights,41768,5,0,8
5645,C1_kernels,58,6,1,9
5646,F5_weights,43539,0,1,1
5647,C3_kernels,41,3,1,8
5648,C3_kernels,1601,3,1,8
5649,F5_weights,8651,3,1,7
5650,F6_weights,2794,2,1,8
5651,C1_kernels,121,5,1,1
5652,F6_weights,9133,1,0,0
5653,F6_weights,4376,1,1,0
5654,C1_kernels,97,2,1,7
5655,F6_weights,5688,7,0,7
5656,C3_kernels,282,3,0,8
5657,F5_weights,10694,6,1,7
5658,F6_weights,1695,3,1,5
5659,F5_weights,36207,1,1,0
5660,C1_kernels,66,5,0,6
5661,C3_kernels,767,1,1,1
5662,C1_kernels,141,2,0,5
5663,F7_weights,205,1,0,7
5664,C1_kernels,120,4,1,4
5665,C1_kernels,3,1,1,6
5666,F7_weights,258,4,1,1
5667,C3_kernels,2236,4,0,2
5668,F5_weights,44012,4,0,5
5669,F5_weights,41892,2,1,0
5670,C1_kernels,74,2,1,7
5671,F7_weights,534,4,0,9
5672,F7_weights,387,3,0,9
5673,C1_kernels,131,3,1,0
5674,F5_weights,34084,2,0,3
5675,C3_kernels,708,3,0,8
5676,F7_weights,39,5,0,4
5677,F6_weights,4947,1,0,4
5678,F7_weights,825,7,1,8
5679,C3_kernels,331,6,1,1
5680,F6_weights,3903,2,1,8
5681,F6_weights,5899,2,0,6
5682,F6_weights,6101,2,1,5
5683,C1_kernels,29,6,1,9
5684,C3_kernels,1909,1,0,0
5685,F5_weights,1101,2,1,0
5686,C3_kernels,1385,1,0,0
5687,C1_kernels,131,1,0,3
5688,F6_weights,2893,0,1,7
5689,F6_weights,3031,6,1,1
5690,C1_kernels,22,1,1,6
5691,F6_weights,4866,2,0,4
5692,F6_weights,4804,5,0,2
5693,F7_weights,644,7,1,6
5694,F7_weights,438,1,1,6
5695,C3_kernels,1726,3,1,0
5696,F7_weights,178,2,0,4
5697,C3_kernels,452,2,0,5
5698,C3_kernels,2253,6,0,4
5699,F7_weights,415,3,0,1
5700,F5_weights,490,6,1,3
5701,F7_weights,661,0,0,8
5702,F7_weights,329,3,1,6
5703,F7_weights,140,5,1,3
5704,C1_kernels,9,2,0,9
5705,F5_weights,40205,6,1,9
5706,F6_weights,7617,6,0,5
5707,F5_weights,36279,0,1,9
5708,F6_weights,3426,6,0,3
5709,C3_kernels,2197,0,1,7
5710,F5_weights,8183,4,1,8
5711,F5_weights,14516,0,0,5
5712,F5_weights,23609,4,1,6
5713,F5_weights,16646,7,0,4
5714,F7_weights,299,6,1,7
5715,F5_weights,44562,4,0,6
5716,F5_weights,10012,5,1,2
5717,F5_weights,34995,3,0,2
5718,F7_weights,67,4,1,0
5719,F5_weights,344,1,0,9
5720,F5_weights,45957,7,0,4
5721,F5_weights,47219,7,1,0
5722,C1_kernels,141,7,0,1
5723,C3_kernels,471,4,1,2
5724,C3_kernels,1779,3,1,3
5725,F7_weights,484,6,0,4
5726,F6_weights,5046,3,0,5
5727,F5_weights,35031,1,1,6
5728,C3_kernels,1503,7,0,7
5729,F5_weights,17925,7,1,8
5730,F5_weights,4090,2,1,9
5731,C1_kernels,36,3,0,0
5732,F5_weights,17383,4,0,1
5733,F6_weights,1589,5,0,2
5734,C3_kernels,2090,2,1,2
5735,F6_weights,7850,5,1,5
5736,F7_weights,112,4,1,6
5737,F7_weights,614,4,0,0
5738,F5_weights,25053,6,0,1
5739,C1_kernels,73,7,1,2
5740,F5_weights,15325,2,1,3
5741,C1_kernels,138,1,0,4
5742,C3_kernels,2210,5,1,5
5743,C1_kernels,21,6,0,6
5744,F6_weights,3340,1,0,8
5745,F7_weights,671,6,1,7
5746,F6_weights,1391,0,0,1
5747,F5_weights,28511,2,1,3
5748,F6_weights,5168,0,0,2
5749,F7_weights,814,3,1,5
5750,F7_weights,396,0,0,0
5751,F7_weights,80,2,1,7
5752,C1_kernels,110,7,0,5
5753,C1_kernels,60,5,1,9
5754,C1_kernels,96,1,1,9
5755,C3_kernels,1901,2,1,6
5756,C1_kernels,116,5,0,0
5757,F6_weights,1585,6,0,9
5758,F5_weights,14895,3,0,4
5759,F7_weights,802,5,1,1
5760,C1_kernels,124,4,1,3
5761,F6_weights,1829,1,0,2
5762,C1_kernels,39,6,0,1
5763,F6_weights,3823,1,0,2
5764,F6_weights,4437,1,0,3
5765,F7_weights,452,5,0,8
5766,F6_weights,3723,1,0,3
5767,C1_kernels,29,0,1,2
5768,F7_weights,72,1,1,6
5769,F5_weights,15461,7,0,5
5770,F7_weights,157,5,0,6
5771,C3_kernels,2291,5,0,8
5772,F7_weights,351,7,1,2
5773,F7_weights,512,6,0,7
5774,F5_weights,40025,2,0,4
5775,F6_weights,447,7,1,8
5776,C1_kernels,94,1,1,1
5777,F7_weights,681,3,1,8
5778,F6_weights,8063,6,1,0
5779,C1_kernels,96,2,0,5
5780,F5_weights,30618,6,1,3
5781,F7_weights,601,7,1,9
5782,C1_kernels,11,2,0,4
5783,F6_weights,3082,2,0,1
5784,F7_weights,280,6,1,9
